GeneID,AssociatedGenes,RelatedGenes,ConceptID,DiseaseName,SourceName,SourceID,DiseaseMIM,LastUpdated
2074,ERCC6,,C0220722,Cerebrooculofacioskeletal syndrome 1,MONDO,MONDO:0008955,214150,Dec  5 2019
375748,ERCC6L2,,C3810350,Pancytopenia-developmental delay syndrome,MONDO,MONDO:0014317,615715,Apr 19 2022
1161,ERCC8,,C3553298,UV-sensitive syndrome 2,MONDO,MONDO:0013829,614621,Feb 16 2016
1161,ERCC8,,C0751039,Cockayne syndrome type 1,MONDO,MONDO:0019569,216400,Apr 19 2022
2077,ERF,,C4310679,Chitayat syndrome,MONDO,MONDO:0014956,617180,Jun 20 2017
2077,ERF,,C1833340,Craniosynostosis 4,MONDO,MONDO:0010929,600775,Oct 10 2023
57222,ERGIC1,,C5435650,"Arthrogryposis multiplex congenita 2, neurogenic type",MONDO,MONDO:0008823,208100,Jan 22 2021
10613,ERLIN1,,C4284588,Hereditary spastic paraplegia 62,MONDO,MONDO:0014302,615681,Apr 19 2022
11160,ERLIN2,,C2749936,Hereditary spastic paraplegia 18,MONDO,MONDO:0012639,611225,Jan 15 2021
11160,ERLIN2,,CN375606,"SPASTIC PARAPLEGIA 18A, AUTOSOMAL DOMINANT",OMIM,620512,620512,Oct 14 2023
114625,ERMAP,,C1292292,Antigen in Scianna blood group system,,,111750,Feb 16 2016
114625,ERMAP,,C1862204,Radin blood group,,,111620,Feb 16 2016
55780,ERMARD,,C3809872,Periventricular nodular heterotopia 6,MONDO,MONDO:0014240,615544,Feb 16 2016
90952,ESAM,,CN327133,"Neurodevelopmental disorder with intracranial hemorrhage, seizures, and spasticity",MONDO,MONDO:0957267,620371,May 17 2023
157570,ESCO2,,C0392475,Roberts-SC phocomelia syndrome,MONDO,MONDO:0100253,268300,Feb 16 2016
157570,ESCO2,,C0796099,Juberg-Hayward syndrome,MONDO,MONDO:0008992,216100,Mar 22 2021
83715,ESPN,,C5231434,"Usher syndrome, type 1M",MONDO,MONDO:0032841,618632,Jan 22 2021
83715,ESPN,,C1837007,Autosomal recessive nonsyndromic hearing loss 36,MONDO,MONDO:0012170,609006,Apr 19 2022
2099,ESR1,,C0346153,Familial cancer of breast,,,114480,Feb 16 2016
2099,ESR1,,C3887485,"Migraine with or without aura, susceptibility to, 1",MONDO,MONDO:0008000,157300,Oct 19 2021
2099,ESR1,,C3809250,Estrogen resistance syndrome,MONDO,MONDO:0014148,615363,Apr 19 2022
2099,ESR1,,C1832662,"Myocardial infarction, susceptibility to",MONDO,MONDO:0012039,608446,Jan 22 2021
2100,ESR2,,C4748626,Ovarian dysgenesis 8,MONDO,MONDO:0032590,618187,Jan 22 2021
54845,ESRP1,,C4693935,"Hearing loss, autosomal recessive 109",MONDO,MONDO:0033202,618013,Jan  1 2022
2103,ESRRB,,C1837857,Autosomal recessive nonsyndromic hearing loss 35,MONDO,MONDO:0012060,608565,Apr 19 2022
8220,ESS2,,C0220704,Velocardiofacial syndrome,MONDO,MONDO:0008644,192430,Nov  1 2021
2108,ETFA,,C0268596,Multiple acyl-CoA dehydrogenase deficiency,MONDO,MONDO:0009282,231680,May  9 2020
2109,ETFB,,C0268596,Multiple acyl-CoA dehydrogenase deficiency,MONDO,MONDO:0009282,231680,May  9 2020
2110,ETFDH,,C0268596,Multiple acyl-CoA dehydrogenase deficiency,MONDO,MONDO:0009282,231680,May  9 2020
23474,ETHE1,,C1865349,Ethylmalonic encephalopathy,MONDO,MONDO:0011229,602473,Feb 16 2016
2120,ETV6,,C0023467,Acute myeloid leukemia,Orphanet,ORPHA519,601626,Feb 16 2016
2120,ETV6,,C0023467,Acute myeloid leukemia,Human Phenotype Ontology,HP:0004808,601626,Feb 16 2016
2120,ETV6,,C0023467,Acute myeloid leukemia,MONDO,MONDO:0018874,601626,Feb 16 2016
2120,ETV6,,C4015537,Thrombocytopenia 5,MONDO,MONDO:0014536,616216,Feb 16 2016
2121,EVC,,C0013903,Ellis-van Creveld syndrome,MONDO,MONDO:0009162,225500,Jan 26 2020
2121,EVC,,C0457013,Curry-Hall syndrome,NCBI curation,,193530,Feb 16 2016
132884,EVC2,,C0013903,Ellis-van Creveld syndrome,MONDO,MONDO:0009162,225500,Jan 26 2020
132884,EVC2,,C0457013,Curry-Hall syndrome,NCBI curation,,193530,Feb 16 2016
2130,EWSR1,,C0553580,Ewing sarcoma,Human Phenotype Ontology,HP:0012254,612219,Apr 15 2021
2130,EWSR1,,C0553580,Ewing sarcoma,MONDO,MONDO:0012817,612219,Apr 15 2021
55770,EXOC2,,C5543332,Neurodevelopmental disorder with dysmorphic facies and cerebellar hypoplasia,MONDO,MONDO:0859141,619306,Apr 10 2023
23233,EXOC6B,,C5193073,"Spondyloepimetaphyseal dysplasia with joint laxity, type 3",MONDO,MONDO:0032724,618395,Jan 22 2021
23265,EXOC7,,C5436732,Neurodevelopmental disorder with seizures and brain atrophy,MONDO,MONDO:0033658,619072,Jan 22 2021
149371,EXOC8,,C5436747,"Neurodevelopmental disorder with microcephaly, seizures, and brain atrophy",MONDO,MONDO:0033662,619076,Jan 22 2021
51013,EXOSC1,,C5543331,"Pontocerebellar hypoplasia, type 1F",MONDO,MONDO:0030261,619304,Nov  3 2021
23404,EXOSC2,,C4540367,Retinitis pigmentosa-hearing loss-premature aging-short stature-facial dysmorphism syndrome,MONDO,MONDO:0044634,617763,Apr 17 2020
51010,EXOSC3,,C3553449,Pontocerebellar hypoplasia type 1B,MONDO,MONDO:0013853,614678,Apr 19 2022
56915,EXOSC5,,C5562005,"Cerebellar ataxia, brain abnormalities, and cardiac conduction defects",MONDO,MONDO:0859200,619576,Apr 10 2023
11340,EXOSC8,,C4015160,"Pontocerebellar hypoplasia, type 1C",MONDO,MONDO:0014485,616081,Apr 19 2022
5393,EXOSC9,,C4748058,"Pontocerebellar hypoplasia, type 1D",MONDO,MONDO:0054844,618065,Nov  3 2021
23086,EXPH5,,C3554367,"Epidermolysis bullosa simplex 4, localized or generalized intermediate, autosomal recessive",MONDO,MONDO:0014014,615028,Apr 19 2022
2131,EXT1,,C0008479,Chondrosarcoma,Human Phenotype Ontology,HP:0006765,215300,Feb 16 2016
2131,EXT1,,C0008479,Chondrosarcoma,MONDO,MONDO:0008977,215300,Feb 16 2016
2131,EXT1,,CN263289,"Exostoses, multiple, type 1",MONDO,MONDO:0007585,133700,Apr 19 2022
2132,EXT2,,C1851413,"Exostoses, multiple, type 2",MONDO,MONDO:0007586,133701,Apr 19 2022
2132,EXT2,,C4225248,Seizures-scoliosis-macrocephaly syndrome,MONDO,MONDO:0014731,616682,Apr 19 2022
2137,EXTL3,,C4479452,Immunoskeletal dysplasia with neurodevelopmental abnormalities,MONDO,MONDO:0044312,617425,Jun 20 2017
2138,EYA1,,C1865143,Branchiootic syndrome 1,MONDO,MONDO:0011258,602588,Feb 22 2021
2138,EYA1,,C3714941,Otofaciocervical syndrome 1,MONDO,MONDO:0024532,166780,Oct  9 2017
2138,EYA1,,C4551702,Branchiootorenal syndrome 1,MONDO,MONDO:0007236,113650,Apr 19 2022
2070,EYA4,,C1854368,Dilated cardiomyopathy 1J,MONDO,MONDO:0011541,605362,Feb 16 2016
2070,EYA4,,C0007193,Primary dilated cardiomyopathy,,,,Feb 16 2016
2070,EYA4,,C1832476,Autosomal dominant nonsyndromic hearing loss 10,MONDO,MONDO:0011031,601316,Apr 19 2022
346007,EYS,,C1864446,Retinitis pigmentosa 25,MONDO,MONDO:0011272,602772,Feb 16 2016
2146,EZH2,,C0265210,Weaver syndrome,MONDO,MONDO:0010193,277590,Feb 16 2016
2159,F10,,C0272327,Hereditary factor X deficiency disease,NCBI curation,,227600,Apr 19 2021
2160,F11,,C0015523,Hereditary factor XI deficiency disease,,,612416,Feb 16 2016
2161,F12,,C0015526,Factor XII deficiency disease,,,234000,Feb 16 2016
2161,F12,,C1857728,Hereditary angioedema type 3,MONDO,MONDO:0012526,610618,Jun  2 2020
2162,F13A1,,C1832662,"Myocardial infarction, susceptibility to",MONDO,MONDO:0012039,608446,Jan 22 2021
2162,F13A1,,C3160733,Thrombophilia due to thrombin defect,MONDO,MONDO:0008559,188050,Nov  6 2020
2162,F13A1,,C2750514,"Factor XIII, A subunit, deficiency of",MONDO,MONDO:0013187,613225,Mar 26 2021
2165,F13B,,C2750481,"Factor XIII, b subunit, deficiency of",MONDO,MONDO:0013190,613235,Apr 22 2020
2147,F2,,C3280672,"Pregnancy loss, recurrent, susceptibility to, 2",MONDO,MONDO:0013728,614390,Feb 16 2016
2147,F2,,C0272317,Congenital prothrombin deficiency,MONDO,MONDO:0013361,613679,Apr 19 2022
2147,F2,,C0948008,Ischemic stroke,Human Phenotype Ontology,HP:0002140,601367,Jun 21 2022
2147,F2,,C3160733,Thrombophilia due to thrombin defect,MONDO,MONDO:0008559,188050,Nov  6 2020
2153,F5,,C0948008,Ischemic stroke,Human Phenotype Ontology,HP:0002140,601367,Jun 21 2022
2153,F5,,C3280670,"Pregnancy loss, recurrent, susceptibility to, 1",MONDO,MONDO:0013727,614389,Mar  8 2021
2153,F5,,C0856761,Budd-Chiari syndrome,Human Phenotype Ontology,HP:0002639,600880,Feb 16 2016
2153,F5,,C0856761,Budd-Chiari syndrome,MONDO,MONDO:0010947,600880,Feb 16 2016
2153,F5,,C1861171,Thrombophilia due to activated protein C resistance,MONDO,MONDO:0008560,188055,Apr 19 2022
2153,F5,,C0015499,Factor V deficiency,Human Phenotype Ontology,HP:0003225,227400,Feb 16 2016
2153,F5,,C0015499,Factor V deficiency,MONDO,MONDO:0020586,227400,Feb 16 2016
2155,F7,,C1832662,"Myocardial infarction, susceptibility to",MONDO,MONDO:0012039,608446,Jan 22 2021
2155,F7,,C0272320,Congenital factor VII deficiency,MONDO,MONDO:0009211,227500,Dec 27 2021
2157,F8,,C0019069,Hereditary factor VIII deficiency disease,,,306700,Feb 16 2016
2157,F8,,C5676879,"Thrombophilia, X-linked, due to factor 8 defect",MONDO,MONDO:0859082,301071,May 10 2023
2158,F9,,C0008533,Hereditary factor IX deficiency disease,,,306900,Feb 16 2016
2158,F9,,C5393318,"Warfarin sensitivity, X-linked",MONDO,MONDO:0026768,301052,Jun  7 2021
2158,F9,,C2749016,"Thrombophilia, X-linked, due to factor 9 defect",MONDO,MONDO:0010432,300807,Apr 19 2022
79152,FA2H,,C3496228,Hereditary spastic paraplegia 35,MONDO,MONDO:0012866,612319,Apr 19 2022
2166,FAAH,,C1847831,"Polysubstance abuse, susceptibility to",MONDO,MONDO:0011685,606581,Feb 16 2016
8772,FADD,,C3151062,FADD-related immunodeficiency,MONDO,MONDO:0013408,613759,Apr 19 2022
2184,FAH,,C0268490,Tyrosinemia type I,MONDO,MONDO:0010161,276700,Feb 16 2016
63901,FAM111A,,C1865639,Osteocraniostenosis,MONDO,MONDO:0011215,602361,Apr 17 2020
63901,FAM111A,,C4316787,Autosomal dominant Kenny-Caffey syndrome,MONDO,MONDO:0007478,127000,Apr 19 2022
374393,FAM111B,,C3810325,Hereditary sclerosing poikiloderma with tendon and pulmonary involvement,MONDO,MONDO:0014310,615704,Apr 19 2022
317662,FAM149B1,,C5231493,Joubert syndrome 36,MONDO,MONDO:0032902,618763,Jul  8 2020
84140,FAM161A,,C1419614,Retinitis pigmentosa 28,MONDO,MONDO:0011630,606068,Feb 16 2016
54757,FAM20A,,C2931783,Amelogenesis imperfecta type 1G,MONDO,MONDO:0008771,204690,Apr 21 2020
56975,FAM20C,,C1850106,Lethal osteosclerotic bone dysplasia,MONDO,MONDO:0009821,259775,Apr 17 2020
9130,FAM50A,,C1846057,Armfield syndrome,MONDO,MONDO:0010284,300261,Mar 29 2022
286077,FAM83H,,C0399376,"Amelogenesis imperfecta, hypocalcification type",,,130900,Feb 16 2016
22909,FAN1,,C3553774,Karyomegalic interstitial nephritis,MONDO,MONDO:0013898,614817,Apr 19 2022
2175,FANCA,,C3469521,Fanconi anemia complementation group A,MONDO,MONDO:0009215,227650,Apr 19 2022
2187,FANCB,,C1845292,Fanconi anemia complementation group B,MONDO,MONDO:0010351,300514,Apr 19 2022
2187,FANCB,,C2931228,"VACTERL association, X-linked, with or without hydrocephalus",MONDO,MONDO:0010752,314390,Jan 22 2021
2176,FANCC,,C3468041,Fanconi anemia complementation group C,MONDO,MONDO:0009213,227645,Apr 19 2022
2177,FANCD2,,C3160738,Fanconi anemia complementation group D2,MONDO,MONDO:0009214,227646,Apr 19 2022
2178,FANCE,,C3160739,Fanconi anemia complementation group E,MONDO,MONDO:0010953,600901,Apr 19 2022
2188,FANCF,,C3469526,Fanconi anemia complementation group F,MONDO,MONDO:0011325,603467,Apr 19 2022
2189,FANCG,,C3469527,Fanconi anemia complementation group G,MONDO,MONDO:0013565,614082,Apr 19 2022
55215,FANCI,,C1836861,Fanconi anemia complementation group I,MONDO,MONDO:0012186,609053,Apr 19 2022
55120,FANCL,,C3469528,Fanconi anemia complementation group L,MONDO,MONDO:0013566,614083,Apr 19 2022
57697,FANCM,,C4748117,Spermatogenic failure 28,MONDO,MONDO:0054732,618086,Jan 22 2021
57697,FANCM,,C4748170,Premature ovarian failure 15,MONDO,MONDO:0054862,618096,Jan 22 2021
84188,FAR1,,C5543440,"CATARACTS, SPASTIC PARAPARESIS, AND SPEECH DELAY",OMIM,619338,619338,May 23 2021
84188,FAR1,,C4015344,Fatty acyl-CoA reductase 1 deficiency,MONDO,MONDO:0014510,616154,Apr 19 2022
10667,FARS2,,C5569007,Hereditary spastic paraplegia 77,MONDO,MONDO:0014882,617046,Apr 19 2022
10667,FARS2,,C4755312,Combined oxidative phosphorylation defect type 14,MONDO,MONDO:0013986,614946,Apr 19 2022
2193,FARSA,,C5436603,Rajab interstitial lung disease with brain calcifications 2,MONDO,MONDO:0100220,619013,Jan 22 2021
10056,FARSB,,C5436276,Rajab interstitial lung disease with brain calcifications 1,MONDO,MONDO:0100215,613658,Apr  6 2021
355,FAS,,C1328840,Autoimmune lymphoproliferative syndrome type 1,MONDO,MONDO:0011158,601859,Nov 12 2021
356,FASLG,,C0684249,Lung carcinoma,MONDO,MONDO:0005138,,Nov 12 2020
356,FASLG,,C1328840,Autoimmune lymphoproliferative syndrome type 1,MONDO,MONDO:0011158,601859,Nov 12 2021
356,FASLG,,C1866120,"Autoimmune lymphoproliferative syndrome, type 1b",,,,Feb 16 2016
356,FASLG,,C0242379,Lung cancer,MONDO,MONDO:0008903,211980,Jan 15 2021
22868,FASTKD2,,C5394293,Combined oxidative phosphorylation deficiency 44,MONDO,MONDO:0030020,618855,Jan 22 2021
2196,FAT2,,C4540400,Spinocerebellar ataxia 45,MONDO,MONDO:0033480,617769,Jan 22 2021
79633,FAT4,,C4014939,Hennekam lymphangiectasia-lymphedema syndrome 2,MONDO,MONDO:0014454,616006,Feb 16 2016
79633,FAT4,,C3809875,Van Maldergem syndrome 2,MONDO,MONDO:0014242,615546,Feb 16 2016
2192,FBLN1,,C1842422,Synpolydactyly type 2,MONDO,MONDO:0011984,608180,Apr 19 2022
10516,FBLN5,,C3280794,"Cutis laxa, autosomal dominant 2",MONDO,MONDO:0013751,614434,Feb 16 2016
10516,FBLN5,,C0268351,"Cutis laxa, autosomal recessive, type 1A",MONDO,MONDO:0009052,219100,Apr 19 2022
10516,FBLN5,,C5676926,"Charcot-Marie-Tooth disease, demyelinating, IIA 1H",MONDO,MONDO:0030689,619764,Jun  1 2022
10516,FBLN5,,C1837187,"Macular degeneration, age-related, 3",MONDO,MONDO:0012145,608895,Apr 19 2022
2200,FBN1,,C4707243,Familial thoracic aortic aneurysm and aortic dissection,Orphanet,ORPHA91387,,Apr 27 2020
2200,FBN1,,C4707243,Familial thoracic aortic aneurysm and aortic dissection,MONDO,MONDO:0019625,,Apr 27 2020
2200,FBN1,,C1861456,Stiff skin syndrome,MONDO,MONDO:0008492,184900,Feb 16 2016
2200,FBN1,,C0024796,Marfan syndrome,MONDO,MONDO:0007947,154700,Feb 16 2016
2200,FBN1,,C3280054,Geleophysic dysplasia 2,MONDO,MONDO:0013612,614185,Feb 16 2016
2200,FBN1,,C3541518,"Ectopia lentis 1, isolated, autosomal dominant",MONDO,MONDO:0007514,129600,Apr 19 2022
2200,FBN1,,C4310796,Progeroid and marfanoid aspect-lipodystrophy syndrome,MONDO,MONDO:0014831,616914,Apr 19 2022
2200,FBN1,,C1869115,"Weill-Marchesani syndrome 2, dominant",MONDO,MONDO:0012013,608328,Apr 19 2022
2200,FBN1,,C0265287,Acromicric dysplasia,MONDO,MONDO:0007055,102370,Feb 16 2016
2200,FBN1,,C1858556,MASS syndrome,MONDO,MONDO:0011431,604308,Feb 16 2016
2201,FBN2,,C0220668,Congenital contractural arachnodactyly,MONDO,MONDO:0007363,121050,Feb 16 2016
2201,FBN2,,C4015286,"Macular degeneration, early-onset",MONDO,MONDO:0014501,616118,Feb 16 2016
2203,FBP1,,C0016756,Fructose-biphosphatase deficiency,,,229700,Feb 16 2016
8789,FBP2,,C5676979,"Leukodystrophy, childhood-onset, remitting",MONDO,MONDO:0859246,619864,May 19 2022
26224,FBXL3,,C1853507,"Intellectual disability, short stature, facial anomalies, and joint dislocations",MONDO,MONDO:0011651,606220,Mar 29 2022
26235,FBXL4,,C3809592,Mitochondrial DNA depletion syndrome 13,MONDO,MONDO:0014198,615471,Apr 19 2022
80204,FBXO11,,C4748135,Intellectual developmental disorder with dysmorphic facies and behavioral abnormalities,MONDO,MONDO:0060760,618089,Jan 22 2021
23219,FBXO28,,C5676932,Developmental and epileptic encephalopathy 100,MONDO,MONDO:0030695,619777,Mar 11 2022
79791,FBXO31,,C4014864,"Intellectual disability, autosomal recessive 45",MONDO,MONDO:0014430,615979,Mar 29 2022
81545,FBXO38,,C3888271,"Neuronopathy, distal hereditary motor, type 2D",MONDO,MONDO:0014259,615575,Apr 19 2022
286151,FBXO43,,C5562062,Spermatogenic failure 64,MONDO,MONDO:0030522,619696,Apr 19 2022
286151,FBXO43,,C5562063,Oocyte maturation defect 12,MONDO,MONDO:0030523,619697,Apr 19 2022
25793,FBXO7,,C1850100,Parkinsonian-pyramidal syndrome,MONDO,MONDO:0009830,260300,Apr 19 2022
23291,FBXW11,,C5394477,"Neurodevelopmental, jaw, eye, and digital syndrome",MONDO,MONDO:0030057,618914,Jun 21 2020
55294,FBXW7,,C5774202,"Developmental delay, hypotonia, and impaired language",MONDO,MONDO:0859280,620012,Aug 29 2022
2212,FCGR2A,,C1970028,"Malaria, susceptibility to",MONDO,MONDO:0021024,611162,Apr 19 2022
2212,FCGR2A,,C0010674,Cystic fibrosis,MONDO,MONDO:0009061,219700,Jul  6 2018
2212,FCGR2A,,C0024141,Systemic lupus erythematosus,Human Phenotype Ontology,HP:0002725,152700,Feb 16 2016
2212,FCGR2A,,C0024141,Systemic lupus erythematosus,MONDO,MONDO:0007915,152700,Feb 16 2016
2213,FCGR2B,,C0024141,Systemic lupus erythematosus,Human Phenotype Ontology,HP:0002725,152700,Feb 16 2016
2213,FCGR2B,,C0024141,Systemic lupus erythematosus,MONDO,MONDO:0007915,152700,Feb 16 2016
2213,FCGR2B,,C1970028,"Malaria, susceptibility to",MONDO,MONDO:0021024,611162,Apr 19 2022
2214,FCGR3A,,C3810342,Autosomal recessive primary immunodeficiency with defective spontaneous natural killer cell cytotoxicity,MONDO,MONDO:0014313,615707,Apr 19 2022
23149,FCHO1,,C5543004,Immunodeficiency 76,MONDO,MONDO:0030898,619164,Jun  7 2021
8547,FCN3,,C3151226,Immunodeficiency due to ficolin3 deficiency,MONDO,MONDO:0013467,613860,Apr 19 2022
197258,FCSK,,C5193028,Congenital disorder of glycosylation with defective fucosylation 2,MONDO,MONDO:0020777,618324,Feb 24 2019
2222,FDFT1,,C4748427,Squalene synthase deficiency,MONDO,MONDO:0032566,618156,Jan 22 2021
2224,FDPS,,C4225262,"Porokeratosis 9, multiple types",MONDO,MONDO:0014713,616631,Feb 16 2016
112812,FDX2,,CN294290,"Mitochondrial myopathy, episodic, with optic atrophy and reversible leukoencephalopathy",MONDO,MONDO:0020714,251900,Jan 22 2021
2232,FDXR,,C4521678,Auditory neuropathy-optic atrophy syndrome,MONDO,MONDO:0060582,617717,Apr 17 2020
2235,FECH,,C4692546,"Protoporphyria, erythropoietic, 1",MONDO,MONDO:0008319,177000,Jan 19 2020
55612,FERMT1,,C0406557,Kindler syndrome,MONDO,MONDO:0008260,173650,Apr 23 2021
83706,FERMT3,,C2748536,Leukocyte adhesion deficiency 3,MONDO,MONDO:0013016,612840,Apr 19 2022
389549,FEZF1,,C4014988,Hypogonadotropic hypogonadism 22 with or without anosmia,MONDO,MONDO:0014461,616030,Feb 16 2016
389549,FEZF1,,C0342384,Hypogonadotropic hypogonadism 7 with or without anosmia,MONDO,MONDO:0007794,146110,Mar  6 2016
338557,FFAR4,,C2675659,Body mass index quantitative trait locus 10,,,607514,Feb 16 2016
2243,FGA,,C0272350,Familial dysfibrinogenemia,MONDO,MONDO:0014452,616004,Apr 19 2022
2243,FGA,,C2584774,Congenital afibrinogenemia,MONDO,MONDO:0008737,202400,Apr 19 2022
2243,FGA,,C0268389,"Familial visceral amyloidosis, Ostertag type",,,105200,Feb 16 2016
2244,FGB,,C2584774,Congenital afibrinogenemia,MONDO,MONDO:0008737,202400,Apr 19 2022
2244,FGB,,C0272350,Familial dysfibrinogenemia,MONDO,MONDO:0014452,616004,Apr 19 2022
2245,FGD1,,C0175701,Aarskog syndrome,,,305400,Feb 16 2016
121512,FGD4,,C1836336,Charcot-Marie-Tooth disease type 4H,MONDO,MONDO:0012250,609311,Apr 19 2022
2255,FGF10,,C0158667,Congenital absence of salivary gland,,,180920,Feb 16 2016
2255,FGF10,,C5774287,Lacrimoauriculodentodigital syndrome 3,MONDO,MONDO:0859578,620193,Jan 20 2023
2257,FGF12,,C4310685,"Developmental and epileptic encephalopathy, 47",MONDO,MONDO:0014949,617166,Apr 19 2022
2258,FGF13,,C5774180,"Intellectual developmental disorder, X-linked 110",MONDO,MONDO:0859086,301095,Jan 20 2023
2258,FGF13,,C5542345,"Developmental and epileptic encephalopathy, 90",MONDO,MONDO:0025353,301058,Jun  7 2021
2259,FGF14,,C5774278,"Spinocerebellar ataxia 27B, late-onset",MONDO,MONDO:0859340,620174,Dec 29 2022
2259,FGF14,,C1860433,"Nystagmus 4, congenital, autosomal dominant",MONDO,MONDO:0008654,193003,Jun  7 2021
8823,FGF16,,C1839728,Syndactyly type 8,MONDO,MONDO:0010669,309630,Apr 19 2022
8822,FGF17,,C3808983,Hypogonadotropic hypogonadism 20 with or without anosmia,MONDO,MONDO:0014106,615270,Feb 16 2016
8822,FGF17,,C0342384,Hypogonadotropic hypogonadism 7 with or without anosmia,MONDO,MONDO:0007794,146110,Mar  6 2016
26281,FGF20,,C3810359,Renal hypodysplasia/aplasia 2,MONDO,MONDO:0014319,615721,Feb 16 2016
8074,FGF23,,C4693863,"Tumoral calcinosis, hyperphosphatemic, familial, 2",MONDO,MONDO:0060714,617993,Jan 22 2021
8074,FGF23,,C0342642,Autosomal dominant hypophosphatemic rickets,MONDO,MONDO:0008660,193100,Feb 16 2016
2248,FGF3,,C1853144,"Deafness with labyrinthine aplasia, microtia, and microdontia",MONDO,MONDO:0012541,610706,Apr 19 2022
2250,FGF5,,C0854699,Trichomegaly,MONDO,MONDO:0008593,190330,Feb 16 2016
2253,FGF8,,C3552574,Hypogonadotropic hypogonadism 6 with or without anosmia,MONDO,MONDO:0012988,612702,Apr 22 2020
2254,FGF9,,C2751826,Multiple synostoses syndrome 3,MONDO,MONDO:0013064,612961,Feb 16 2016
2260,FGFR1,,C1845146,Hartsfield-Bixler-Demyer syndrome,MONDO,MONDO:0014196,615465,Apr 19 2022
2260,FGFR1,,C0432283,Osteoglophonic dysplasia,,,166250,Feb 16 2016
2260,FGFR1,,C0220658,Pfeiffer syndrome,MONDO,MONDO:0007043,101600,Feb 16 2016
2260,FGFR1,,C0795998,Jackson-Weiss syndrome,MONDO,MONDO:0007400,123150,Feb 16 2016
2260,FGFR1,,C1563720,Hypogonadotropic hypogonadism 2 with or without anosmia,MONDO,MONDO:0007844,147950,Apr 22 2020
2260,FGFR1,,C0432122,Trigonocephaly 1,MONDO,MONDO:0008603,190440,May  4 2016
2260,FGFR1,,C0406612,Encephalocraniocutaneous lipomatosis,MONDO,MONDO:0013074,613001,Feb 16 2016
2263,FGFR2,,C3281247,Bent bone dysplasia syndrome 1,MONDO,MONDO:0013815,614592,May 10 2023
2263,FGFR2,,C0024623,Gastric cancer,Human Phenotype Ontology,HP:0012126,613659,Oct 10 2023
2263,FGFR2,,C0024623,Gastric cancer,MONDO,MONDO:0001056,613659,Oct 10 2023
2263,FGFR2,,C0795998,Jackson-Weiss syndrome,MONDO,MONDO:0007400,123150,Feb 16 2016
2263,FGFR2,,C0010273,Crouzon syndrome,Human Phenotype Ontology,HP:0004439,123500,Oct 10 2023
2263,FGFR2,,C0010273,Crouzon syndrome,MONDO,MONDO:0007405,123500,Oct 10 2023
2263,FGFR2,,C0175699,Saethre-Chotzen syndrome,MONDO,MONDO:0007042,101400,Feb 16 2016
2263,FGFR2,,C0220658,Pfeiffer syndrome,MONDO,MONDO:0007043,101600,Feb 16 2016
2263,FGFR2,,CN324068,LADD syndrome 1,MONDO,MONDO:0100302,149730,Apr 12 2023
2263,FGFR2,,C1852406,Beare-Stevenson cutis gyrata syndrome,MONDO,MONDO:0007412,123790,Apr 22 2020
